image,label
"[[[ 43  80 106]
  [ 44  81 107]
  [ 45  82 108]
  ...
  [ 46  77 102]
  [ 45  76 101]
  [ 45  76 101]]

 [[ 41  78 104]
  [ 42  79 105]
  [ 43  80 106]
  ...
  [ 46  77 102]
  [ 45  76 101]
  [ 44  75 100]]

 [[ 42  80 106]
  [ 43  81 107]
  [ 43  81 107]
  ...
  [ 45  76 101]
  [ 44  75 100]
  [ 44  75 100]]

 ...

 [[ 26  85 117]
  [ 31  90 122]
  [ 35  96 130]
  ...
  [ 18  80 120]
  [ 13  74 114]
  [ 17  78 118]]

 [[ 32  90 122]
  [ 32  91 123]
  [ 30  92 126]
  ...
  [ 13  75 115]
  [ 13  74 114]
  [ 11  72 112]]

 [[ 33  90 122]
  [ 31  90 122]
  [ 29  91 125]
  ...
  [ 11  73 113]
  [ 16  77 117]
  [ 14  75 115]]]",0
"[[[ 37 135 221]
  [ 51 148 232]
  [ 76 169 249]
  ...
  [176 202 218]
  [176 202 218]
  [176 202 218]]

 [[ 91 170 245]
  [ 81 161 235]
  [ 67 147 220]
  ...
  [176 202 218]
  [176 202 218]
  [176 202 218]]

 [[147 198 255]
  [141 194 254]
  [130 186 247]
  ...
  [176 202 218]
  [176 202 218]
  [176 202 218]]

 ...

 [[ 11  84 161]
  [ 10  80 156]
  [ 14  87 161]
  ...
  [137 177 206]
  [136 176 205]
  [136 176 205]]

 [[ 22  99 176]
  [ 55 130 206]
  [ 70 145 220]
  ...
  [136 176 205]
  [136 176 205]
  [135 175 204]]

 [[ 90 168 245]
  [ 67 143 220]
  [ 50 125 200]
  ...
  [136 176 205]
  [135 175 204]
  [135 175 204]]]",0
"[[[129 102  92]
  [127 108 106]
  [129 113 110]
  ...
  [119 101 116]
  [109 101 110]
  [110 106 110]]

 [[130 123 117]
  [131 100 108]
  [119 102 103]
  ...
  [119 106 116]
  [121 113 101]
  [118 108 112]]

 [[117 106 106]
  [119 112 112]
  [117 110 118]
  ...
  [120 118 115]
  [126 108 101]
  [126 110 108]]

 ...

 [[180 178 187]
  [179 182 176]
  [187 171 183]
  ...
  [200 192 190]
  [193 190 194]
  [194 185 184]]

 [[181 179 185]
  [182 180 181]
  [189 175 173]
  ...
  [191 183 180]
  [195 187 192]
  [193 187 191]]

 [[186 177 181]
  [181 178 183]
  [179 172 184]
  ...
  [178 173 190]
  [184 169 169]
  [185 181 189]]]",0
"[[[ 3  4 14]
  [ 4  5 15]
  [ 5  6 16]
  ...
  [ 5 26 48]
  [ 1 15 38]
  [ 8 27 48]]

 [[ 2  3 13]
  [ 3  4 14]
  [ 4  5 15]
  ...
  [ 2 20 45]
  [13 32 55]
  [17 36 59]]

 [[ 2  3 13]
  [ 3  4 14]
  [ 4  5 15]
  ...
  [14 35 62]
  [14 34 61]
  [ 7 28 54]]

 ...

 [[ 1  3 37]
  [ 2  5 38]
  [ 2  5 38]
  ...
  [ 3  6 20]
  [ 1  4 18]
  [ 0  2 16]]

 [[ 2  6 31]
  [ 2  6 31]
  [ 2  6 32]
  ...
  [ 2  5 19]
  [ 3  6 20]
  [ 3  6 18]]

 [[ 0  6 24]
  [ 0  6 26]
  [ 2  9 28]
  ...
  [ 1  4 18]
  [ 2  5 19]
  [ 4  6 17]]]",0
"[[[154 159 160]
  [159 174 175]
  [170 193 194]
  ...
  [ 91 107 110]
  [185 224 217]
  [244 247 242]]

 [[148 155 154]
  [153 168 167]
  [152 175 176]
  ...
  [ 38  55  57]
  [204 244 237]
  [246 247 243]]

 [[128 135 134]
  [126 140 139]
  [127 149 147]
  ...
  [100 117 119]
  [194 233 226]
  [243 242 238]]

 ...

 [[106 132 138]
  [103 129 134]
  [102 128 134]
  ...
  [ 19  26  26]
  [ 93 102 103]
  [ 59  62  66]]

 [[101 130 135]
  [ 97 124 129]
  [ 95 121 127]
  ...
  [ 21  26  27]
  [ 65  72  73]
  [ 58  58  63]]

 [[101 130 135]
  [ 96 124 129]
  [ 95 121 127]
  ...
  [ 22  25  26]
  [ 31  37  38]
  [ 49  48  52]]]",0
"[[[ 21  48  34]
  [ 15  50  25]
  [ 14  48  30]
  ...
  [ 14 129 157]
  [ 14 129 160]
  [ 21 130 152]]

 [[ 10  46  32]
  [  8  44  19]
  [  8  41  23]
  ...
  [ 16 135 160]
  [ 12 127 158]
  [ 17 126 149]]

 [[  6  51  32]
  [ 19  49  33]
  [ 18  46  30]
  ...
  [  7 131 156]
  [ 15 130 161]
  [ 25 127 156]]

 ...

 [[ 30  22 130]
  [ 26  15 136]
  [ 28  16 136]
  ...
  [ 48  52  76]
  [ 34  46  66]
  [ 41  63  93]]

 [[ 22  13 137]
  [ 25  13 142]
  [ 28  17 141]
  ...
  [ 37  40  67]
  [ 35  51  71]
  [ 41  60  91]]

 [[ 26  17 138]
  [ 24  12 139]
  [ 24  17 140]
  ...
  [ 27  35  58]
  [ 28  46  66]
  [ 36  60  87]]]",0
"[[[247 255 255]
  [255 254 254]
  [243 255 253]
  ...
  [ 43  64  72]
  [ 44  65  73]
  [ 44  65  73]]

 [[242 255 253]
  [239 254 251]
  [216 255 248]
  ...
  [ 39  61  67]
  [ 39  60  67]
  [ 38  59  67]]

 [[146 197 187]
  [148 200 190]
  [138 202 190]
  ...
  [ 47  68  75]
  [ 44  66  72]
  [ 44  65  73]]

 ...

 [[ 72  87  89]
  [ 73  88  91]
  [ 74  89  91]
  ...
  [ 56  79  81]
  [ 58  80  85]
  [ 58  80  85]]

 [[ 70  85  88]
  [ 71  86  89]
  [ 74  89  92]
  ...
  [ 57  80  82]
  [ 59  81  86]
  [ 59  81  86]]

 [[ 67  84  87]
  [ 69  86  89]
  [ 70  87  90]
  ...
  [ 55  78  81]
  [ 59  81  86]
  [ 58  81  86]]]",0
"[[[23 33 40]
  [21 31 42]
  [21 32 42]
  ...
  [21 35 45]
  [20 38 45]
  [22 33 44]]

 [[22 33 41]
  [22 31 40]
  [24 32 41]
  ...
  [20 39 52]
  [21 39 46]
  [20 34 41]]

 [[19 29 39]
  [25 34 41]
  [24 35 42]
  ...
  [21 38 46]
  [22 35 41]
  [20 31 38]]

 ...

 [[35 23 22]
  [35 26 24]
  [37 25 24]
  ...
  [41 48 45]
  [36 44 42]
  [44 51 51]]

 [[46 33 31]
  [40 28 26]
  [41 28 28]
  ...
  [43 48 47]
  [37 45 44]
  [40 46 46]]

 [[55 42 40]
  [41 28 27]
  [44 29 30]
  ...
  [44 47 46]
  [39 46 45]
  [37 42 43]]]",0
"[[[ 98 113 115]
  [101 116 118]
  [101 117 116]
  ...
  [ 55  64  68]
  [ 53  61  68]
  [ 52  58  69]]

 [[104 116 120]
  [102 117 119]
  [102 120 121]
  ...
  [ 54  62  69]
  [ 53  61  68]
  [ 52  59  67]]

 [[106 118 122]
  [105 119 121]
  [103 121 122]
  ...
  [ 57  64  73]
  [ 52  62  68]
  [ 49  61  63]]

 ...

 [[ 28  37  50]
  [ 33  42  56]
  [ 28  37  51]
  ...
  [ 24  26  36]
  [ 26  29  37]
  [ 26  29  37]]

 [[ 29  39  56]
  [ 33  41  58]
  [ 28  37  51]
  ...
  [ 26  30  38]
  [ 27  29  39]
  [ 27  29  41]]

 [[ 27  39  57]
  [ 26  36  53]
  [ 29  37  54]
  ...
  [ 27  31  38]
  [ 28  30  40]
  [ 29  29  46]]]",0
"[[[  9   6   8]
  [  8   5   7]
  [  6   3   5]
  ...
  [146 150 145]
  [145 150 141]
  [143 148 139]]

 [[  7   6   8]
  [  6   5   7]
  [  6   5   7]
  ...
  [146 150 144]
  [145 150 141]
  [144 149 140]]

 [[  0   2   3]
  [  4   4   6]
  [  6   5   7]
  ...
  [147 151 145]
  [146 150 144]
  [144 149 140]]

 ...

 [[ 40  46  53]
  [ 42  47  55]
  [ 45  53  62]
  ...
  [ 10   9  11]
  [  9   8  10]
  [  9   8  10]]

 [[ 36  42  49]
  [ 44  50  57]
  [ 46  54  63]
  ...
  [  9   8  10]
  [  9   8  10]
  [  9   8  10]]

 [[ 40  46  51]
  [ 44  49  56]
  [ 50  57  66]
  ...
  [  9   8  10]
  [  9   8  10]
  [ 10   9  12]]]",0
"[[[ 95 101 108]
  [ 98 104 111]
  [ 96 103 112]
  ...
  [102 101 103]
  [100  99 101]
  [101 100 102]]

 [[ 93 100 107]
  [ 95 103 110]
  [ 96 103 111]
  ...
  [103 102 104]
  [102 101 103]
  [102 101 103]]

 [[ 93 101 108]
  [ 93 101 108]
  [ 95 103 110]
  ...
  [105 104 106]
  [104 103 106]
  [104 103 105]]

 ...

 [[ 89 100 118]
  [ 79  85 100]
  [ 88 100 114]
  ...
  [107 109 110]
  [ 94  93  97]
  [ 76  77  84]]

 [[ 86  93 108]
  [ 89  92 105]
  [ 92 106 116]
  ...
  [113 110 112]
  [ 92  86  91]
  [ 69  66  72]]

 [[ 88  89  96]
  [ 95  95 103]
  [ 90  99 110]
  ...
  [115 112 115]
  [ 87  79  87]
  [ 61  60  63]]]",0
"[[[  9  17  30]
  [ 14  20  32]
  [ 20  26  36]
  ...
  [  7   4   6]
  [  6   3   5]
  [  5   3   5]]

 [[ 70 105 128]
  [ 64  94 114]
  [ 49  73  90]
  ...
  [  7   5   7]
  [  7   4   6]
  [  6   3   5]]

 [[ 69 108 136]
  [ 67 104 130]
  [ 65  99 125]
  ...
  [  4   3   5]
  [  6   3   5]
  [  7   4   6]]

 ...

 [[ 25  73 155]
  [ 28  80 152]
  [ 53 114 172]
  ...
  [ 54 128 162]
  [ 55 129 163]
  [ 51 122 160]]

 [[ 51 113 171]
  [ 59 131 179]
  [ 61 145 182]
  ...
  [ 55 130 163]
  [ 56 128 162]
  [ 53 122 161]]

 [[ 49 137 173]
  [ 54 138 174]
  [ 62 143 179]
  ...
  [ 49 125 155]
  [ 52 124 156]
  [ 51 120 159]]]",0
"[[[236 245 249]
  [240 247 249]
  [244 250 251]
  ...
  [246 232 244]
  [235 220 233]
  [228 211 224]]

 [[159 168 172]
  [180 187 192]
  [172 178 183]
  ...
  [238 227 239]
  [226 213 225]
  [218 204 216]]

 [[111 117 122]
  [121 127 132]
  [131 137 142]
  ...
  [224 217 228]
  [210 201 213]
  [200 191 203]]

 ...

 [[ 83  89  87]
  [ 29  23  23]
  [ 31  12  13]
  ...
  [167 141 141]
  [174 148 148]
  [162 136 136]]

 [[ 99 105 103]
  [ 36  30  30]
  [ 24   5   6]
  ...
  [169 143 143]
  [174 148 148]
  [161 135 135]]

 [[ 99 105 102]
  [ 40  35  34]
  [ 31  12  14]
  ...
  [251 241 241]
  [251 247 247]
  [250 245 245]]]",0
"[[[132 145 153]
  [133 146 154]
  [133 146 154]
  ...
  [225 232 241]
  [215 222 231]
  [211 220 229]]

 [[130 144 150]
  [134 146 153]
  [135 147 155]
  ...
  [215 224 233]
  [210 219 228]
  [210 218 227]]

 [[129 143 149]
  [131 143 149]
  [131 143 149]
  ...
  [219 228 237]
  [208 219 227]
  [204 215 223]]

 ...

 [[ 41  76 139]
  [ 43  80 141]
  [ 44  80 141]
  ...
  [186 193 203]
  [183 190 199]
  [183 190 199]]

 [[ 40  76 137]
  [ 42  79 139]
  [ 45  81 140]
  ...
  [184 190 198]
  [180 187 196]
  [181 186 195]]

 [[ 43  79 139]
  [ 43  81 139]
  [ 43  80 138]
  ...
  [182 188 195]
  [177 183 193]
  [175 181 190]]]",0
"[[[158 156 165]
  [164 165 174]
  [169 172 171]
  ...
  [ 46  47 136]
  [ 35  40 131]
  [ 51  68 155]]

 [[161 169 174]
  [167 174 175]
  [171 176 174]
  ...
  [ 42  49 141]
  [ 30  36 133]
  [ 52  67 155]]

 [[155 153 149]
  [143 138 126]
  [127 114 106]
  ...
  [ 37  40 140]
  [ 36  33 133]
  [ 53  64 151]]

 ...

 [[203 203 202]
  [209 210 206]
  [210 212 206]
  ...
  [220 227 220]
  [220 228 221]
  [223 228 223]]

 [[196 190 200]
  [211 211 209]
  [208 212 206]
  ...
  [218 224 219]
  [219 226 222]
  [221 225 220]]

 [[182 146 162]
  [208 209 208]
  [202 205 203]
  ...
  [220 224 219]
  [220 225 220]
  [215 218 213]]]",0
"[[[ 59  79 104]
  [ 58  78 103]
  [ 56  77  99]
  ...
  [ 98 150 177]
  [218 229 234]
  [247 255 251]]

 [[ 60  80 105]
  [ 59  79 103]
  [ 58  79 101]
  ...
  [ 97 135 173]
  [226 234 240]
  [247 254 255]]

 [[ 58  78 103]
  [ 57  77 102]
  [ 57  78 100]
  ...
  [ 97 131 167]
  [231 238 241]
  [251 251 255]]

 ...

 [[ 23  27  28]
  [ 25  28  31]
  [ 23  26  30]
  ...
  [ 10  20  27]
  [ 13  21  28]
  [ 14  20  27]]

 [[ 27  31  32]
  [ 25  28  31]
  [ 24  27  31]
  ...
  [ 12  20  27]
  [ 10  21  28]
  [ 10  17  26]]

 [[ 27  31  32]
  [ 24  28  31]
  [ 24  27  31]
  ...
  [  5  12  18]
  [  8  17  26]
  [ 10  20  30]]]",0
"[[[ 17  48  78]
  [ 32  69  97]
  [ 19  45  74]
  ...
  [ 33  73 108]
  [ 35  74 109]
  [ 31  70 108]]

 [[ 20  59  88]
  [ 27  63  91]
  [ 32  75 104]
  ...
  [ 33  75 110]
  [ 34  72 108]
  [ 35  74 112]]

 [[ 30  78 106]
  [ 11  44  74]
  [ 36  73 102]
  ...
  [ 30  74 108]
  [ 37  75 111]
  [ 35  72 110]]

 ...

 [[  5   7  15]
  [  3   8  11]
  [  5  10  13]
  ...
  [ 40 101 130]
  [ 43  97 129]
  [ 41  89 123]]

 [[  5   8  16]
  [  5   9  13]
  [  4   9  12]
  ...
  [ 50 110 140]
  [ 52  99 134]
  [ 56 109 142]]

 [[  4   8  13]
  [  2   7  13]
  [  2   8  13]
  ...
  [ 44  87 118]
  [ 45  84 118]
  [ 46  85 117]]]",0
"[[[ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 3 11 19]
  [ 1  4 14]
  [ 8 14 32]]

 [[ 1  1  1]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  3 16]
  [ 1  8 22]
  [ 1  9 20]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 0  3 22]
  [ 2  8 23]
  [ 0  5 19]]

 ...

 [[ 6  8  8]
  [ 8 13 12]
  [ 5 10  9]
  ...
  [ 7  8  6]
  [ 7  8  6]
  [ 5  7  5]]

 [[ 9 11 11]
  [10 13 13]
  [ 3  8  7]
  ...
  [ 5  6  5]
  [ 7  6  5]
  [ 8  7  6]]

 [[ 8 10 10]
  [ 5  8  8]
  [ 2  7  6]
  ...
  [ 5  5  5]
  [ 5  5  5]
  [ 8  7  7]]]",0
"[[[ 48  82 100]
  [ 48  83 100]
  [ 68  86 108]
  ...
  [ 79 126 140]
  [126 174 186]
  [141 187 195]]

 [[ 53  88 106]
  [ 51  89 104]
  [ 60  90 110]
  ...
  [ 96 145 157]
  [ 97 146 154]
  [ 83 129 138]]

 [[ 55  91 107]
  [ 58  94 112]
  [ 62  95 114]
  ...
  [ 68 115 123]
  [ 67 112 120]
  [ 68 110 118]]

 ...

 [[  2  10   9]
  [  2  11  11]
  [  2  10  10]
  ...
  [ 27  59  62]
  [ 41  74  88]
  [ 26  39  61]]

 [[  1  11  11]
  [  1  10  10]
  [  2  10  10]
  ...
  [ 36  65  67]
  [ 38  61  78]
  [ 23  31  53]]

 [[  4  14  14]
  [  2  13  14]
  [  3  13  16]
  ...
  [ 26  48  58]
  [ 21  35  54]
  [ 18  30  48]]]",0
"[[[155 195 200]
  [160 198 204]
  [157 197 205]
  ...
  [ 16  31  50]
  [  9  33  48]
  [105 154 163]]

 [[158 195 203]
  [157 196 202]
  [160 199 207]
  ...
  [ 15  32  54]
  [ 13  38  53]
  [120 171 185]]

 [[157 194 202]
  [158 195 202]
  [157 194 202]
  ...
  [ 19  32  58]
  [ 15  43  57]
  [120 169 185]]

 ...

 [[ 77  82  81]
  [ 73  78  77]
  [ 77  81  81]
  ...
  [ 79  96  91]
  [ 43  91 107]
  [ 47 111 136]]

 [[ 79  85  84]
  [ 77  82  81]
  [ 76  76  78]
  ...
  [ 74  88  88]
  [ 43  69  86]
  [ 60 111 138]]

 [[ 79  84  83]
  [ 76  80  78]
  [ 77  83  81]
  ...
  [ 74  87  88]
  [ 39  47  61]
  [ 44  61  81]]]",0
"[[[50 39 17]
  [51 40 18]
  [51 40 18]
  ...
  [52 45 24]
  [51 42 22]
  [47 38 18]]

 [[48 37 15]
  [47 37 14]
  [50 40 18]
  ...
  [52 45 25]
  [49 40 20]
  [47 38 18]]

 [[46 35 13]
  [49 38 16]
  [47 36 14]
  ...
  [46 39 19]
  [45 36 16]
  [51 43 23]]

 ...

 [[46 37 17]
  [50 41 21]
  [50 41 21]
  ...
  [48 50 44]
  [46 48 42]
  [50 51 46]]

 [[47 38 18]
  [49 40 20]
  [46 37 17]
  ...
  [51 54 45]
  [48 51 42]
  [46 49 40]]

 [[45 36 16]
  [46 37 17]
  [51 42 22]
  ...
  [46 49 40]
  [47 51 41]
  [49 52 43]]]",0
"[[[ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]
  ...
  [ 81 114 124]
  [ 94 116 123]
  [156 176 180]]

 [[ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]
  ...
  [ 89 122 132]
  [ 84 107 114]
  [148 167 172]]

 [[ 16  16  16]
  [ 16  16  16]
  [ 16  16  16]
  ...
  [ 86 119 129]
  [ 74  96 104]
  [142 162 167]]

 ...

 [[ 41  71  82]
  [ 44  74  85]
  [ 64  94 105]
  ...
  [127 163 171]
  [130 166 174]
  [122 158 166]]

 [[ 54  84  95]
  [ 45  75  86]
  [ 43  73  84]
  ...
  [131 166 174]
  [121 157 165]
  [129 165 173]]

 [[ 57  87  98]
  [ 50  80  91]
  [ 48  77  89]
  ...
  [122 158 164]
  [126 162 168]
  [123 159 165]]]",0
"[[[ 18  78  94]
  [ 20  74  93]
  [ 26  73  94]
  ...
  [ 20 103 141]
  [ 28 106 143]
  [ 36 106 143]]

 [[ 16  76  92]
  [ 17  71  90]
  [ 21  71  91]
  ...
  [ 20 101 139]
  [ 11  80 118]
  [  0  43  81]]

 [[ 12  71  87]
  [ 14  68  87]
  [ 18  69  89]
  ...
  [ 15  91 130]
  [  8  73 112]
  [ 27  85 124]]

 ...

 [[ 14  21  71]
  [ 17  24  74]
  [ 15  22  72]
  ...
  [ 21  21  27]
  [ 19  20  23]
  [ 18  20  21]]

 [[ 16  23  73]
  [ 17  24  74]
  [ 22  29  79]
  ...
  [ 22  22  28]
  [ 19  21  22]
  [ 17  19  19]]

 [[ 15  22  72]
  [ 15  22  72]
  [ 16  23  73]
  ...
  [ 23  23  28]
  [ 19  21  21]
  [ 16  19  17]]]",0
"[[[115 125 143]
  [113 123 141]
  [116 126 144]
  ...
  [205 208 210]
  [204 204 212]
  [194 193 202]]

 [[123 133 151]
  [129 139 157]
  [135 145 163]
  ...
  [205 208 210]
  [203 202 210]
  [192 191 200]]

 [[117 127 145]
  [123 133 151]
  [127 136 154]
  ...
  [205 207 209]
  [201 200 208]
  [188 187 196]]

 ...

 [[187 206 221]
  [188 206 222]
  [188 207 222]
  ...
  [ 88  96 108]
  [ 85  92 107]
  [ 84  91 107]]

 [[188 207 222]
  [188 207 222]
  [188 207 222]
  ...
  [ 88  96 108]
  [ 85  92 107]
  [ 84  91 106]]

 [[188 207 222]
  [188 207 222]
  [188 207 222]
  ...
  [ 88  96 108]
  [ 84  91 106]
  [ 84  91 106]]]",0
"[[[ 30  49  47]
  [ 50  62  72]
  [ 78  81 102]
  ...
  [156 165 175]
  [155 164 174]
  [155 164 174]]

 [[ 65  83  81]
  [ 55  66  75]
  [ 72  76  94]
  ...
  [157 166 176]
  [156 165 175]
  [155 164 174]]

 [[ 66  79  79]
  [ 38  48  54]
  [ 54  59  73]
  ...
  [158 167 177]
  [157 166 176]
  [157 166 176]]

 ...

 [[ 24  23  27]
  [ 19  18  22]
  [ 15  14  18]
  ...
  [ 47  49  45]
  [ 36  37  33]
  [ 22  23  20]]

 [[ 21  20  24]
  [ 17  16  20]
  [ 12  11  15]
  ...
  [ 47  47  41]
  [ 38  38  33]
  [ 30  30  24]]

 [[ 17  16  21]
  [ 13  12  16]
  [  9   8  12]
  ...
  [ 38  38  32]
  [ 35  35  29]
  [ 34  34  28]]]",0
"[[[ 57  61  62]
  [ 84  73  73]
  [101  77  74]
  ...
  [144 180 188]
  [138 175 182]
  [165 202 206]]

 [[ 54  62  61]
  [ 79  72  71]
  [ 90  71  67]
  ...
  [140 175 185]
  [139 175 183]
  [160 197 201]]

 [[ 53  60  59]
  [ 75  68  68]
  [ 88  71  69]
  ...
  [141 174 185]
  [135 171 177]
  [159 192 195]]

 ...

 [[ 99 155 142]
  [ 98 152 143]
  [101 150 147]
  ...
  [  5   6   4]
  [  5   6   4]
  [  5   6   4]]

 [[103 162 134]
  [100 159 133]
  [101 159 135]
  ...
  [  5   6   4]
  [  5   6   4]
  [  5   6   4]]

 [[101 172 106]
  [ 98 170 104]
  [ 97 171 106]
  ...
  [  5   6   4]
  [  5   6   4]
  [  5   6   4]]]",0
"[[[101 127 167]
  [101 127 167]
  [100 126 166]
  ...
  [ 65  77 102]
  [ 65  76 103]
  [ 65  76 103]]

 [[102 128 168]
  [102 127 168]
  [100 126 166]
  ...
  [ 66  77 103]
  [ 65  76 103]
  [ 65  76 103]]

 [[103 130 168]
  [102 129 167]
  [101 128 166]
  ...
  [ 67  78 104]
  [ 66  77 104]
  [ 66  76 104]]

 ...

 [[ 32  34  54]
  [ 31  36  54]
  [ 30  37  51]
  ...
  [ 37  65  82]
  [ 36  64  80]
  [ 36  64  80]]

 [[ 32  36  55]
  [ 31  38  54]
  [ 31  38  53]
  ...
  [ 44  70  88]
  [ 45  71  88]
  [ 45  71  88]]

 [[ 30  37  54]
  [ 31  38  54]
  [ 31  38  53]
  ...
  [ 44  70  87]
  [ 45  71  88]
  [ 45  71  88]]]",0
"[[[220 255 255]
  [211 248 247]
  [190 228 226]
  ...
  [ 74 110 104]
  [ 67 103  97]
  [ 65 101  95]]

 [[220 255 255]
  [212 247 247]
  [190 228 227]
  ...
  [ 74 110 104]
  [ 67 103  98]
  [ 65 101  95]]

 [[211 245 245]
  [200 235 234]
  [171 209 206]
  ...
  [ 77 113 107]
  [ 71 106 100]
  [ 69 104  98]]

 ...

 [[110 148 148]
  [110 148 148]
  [109 146 146]
  ...
  [114 115 114]
  [213 216 213]
  [251 255 251]]

 [[110 148 148]
  [110 148 148]
  [109 147 147]
  ...
  [112 113 112]
  [213 216 213]
  [251 255 251]]

 [[110 148 148]
  [109 148 148]
  [109 147 147]
  ...
  [112 112 112]
  [213 216 213]
  [251 255 251]]]",0
"[[[ 77 138 164]
  [103 162 188]
  [ 69 125 154]
  ...
  [ 94 154 170]
  [ 79 137 157]
  [ 62 115 138]]

 [[ 71 132 158]
  [ 96 155 181]
  [ 68 123 153]
  ...
  [ 91 150 166]
  [ 74 131 152]
  [ 56 110 133]]

 [[ 63 124 150]
  [ 86 145 171]
  [ 66 121 150]
  ...
  [ 86 146 161]
  [ 67 125 145]
  [ 51 105 128]]

 ...

 [[ 57 103 134]
  [ 64 110 141]
  [ 64 110 141]
  ...
  [ 59  95 102]
  [ 52  86  99]
  [ 54  87 102]]

 [[ 52  97 130]
  [ 65 110 143]
  [ 69 114 147]
  ...
  [ 57  94 100]
  [ 50  85  96]
  [ 52  86  98]]

 [[ 48  94 127]
  [ 66 111 145]
  [ 73 118 152]
  ...
  [ 57  93  98]
  [ 49  84  93]
  [ 51  86  96]]]",0
"[[[ 5  1 11]
  [18  2  7]
  [22  1  4]
  ...
  [35 25 55]
  [33 25 55]
  [24 28 53]]

 [[13  0 16]
  [20  3 14]
  [18  2 12]
  ...
  [32 27 56]
  [30 23 52]
  [25 26 52]]

 [[21  1 19]
  [24 10 27]
  [11  5 20]
  ...
  [32 30 59]
  [32 29 58]
  [27 25 51]]

 ...

 [[37 53 65]
  [33 43 52]
  [48 51 58]
  ...
  [27 19 26]
  [29 16 24]
  [24 16 25]]

 [[22 30 40]
  [44 49 57]
  [44 47 55]
  ...
  [38 34 40]
  [22 15 20]
  [17 13 24]]

 [[40 38 47]
  [35 36 42]
  [42 44 52]
  ...
  [57 58 62]
  [56 53 58]
  [28 30 41]]]",0
"[[[11  9  0]
  [11  8  0]
  [10  6  0]
  ...
  [ 0  4  0]
  [ 0  4  0]
  [ 0  4  0]]

 [[ 9  6  0]
  [12  9  2]
  [20 16  8]
  ...
  [ 0  4  0]
  [ 0  4  0]
  [ 0  4  0]]

 [[ 7  4  0]
  [21 18 12]
  [63 60 50]
  ...
  [40 45 40]
  [ 7 11  7]
  [ 0  4  0]]

 ...

 [[ 0  3  0]
  [10 14 10]
  [40 46 40]
  ...
  [44 47 43]
  [ 8 10  8]
  [ 0  2  0]]

 [[ 0  3  0]
  [ 0  3  0]
  [ 0  6  0]
  ...
  [ 5  8  4]
  [ 1  4  1]
  [ 0  2  0]]

 [[ 0  3  0]
  [ 0  3  0]
  [ 0  6  0]
  ...
  [ 5  8  4]
  [ 1  3  1]
  [ 0  2  0]]]",0
"[[[217 213 225]
  [207 203 215]
  [209 205 217]
  ...
  [135 131 171]
  [135 127 168]
  [126 118 159]]

 [[204 200 212]
  [201 197 209]
  [211 207 219]
  ...
  [135 131 171]
  [135 127 168]
  [127 119 160]]

 [[186 182 194]
  [191 187 200]
  [210 206 218]
  ...
  [135 131 171]
  [135 127 168]
  [128 120 161]]

 ...

 [[ 44  40  63]
  [ 72  67  94]
  [ 68  63  94]
  ...
  [ 42  47 102]
  [ 33  39  91]
  [ 33  40  90]]

 [[ 28  25  46]
  [ 49  45  71]
  [ 54  49  80]
  ...
  [ 41  47 102]
  [ 36  40  94]
  [ 36  41  93]]

 [[ 26  24  44]
  [ 39  36  60]
  [ 52  48  79]
  ...
  [ 41  47 102]
  [ 39  42  97]
  [ 39  43  96]]]",0
"[[[148 166 169]
  [ 84 101 104]
  [ 66  83  86]
  ...
  [179 219 231]
  [179 219 231]
  [179 219 231]]

 [[140 157 160]
  [ 92 109 112]
  [ 83 100 103]
  ...
  [179 219 231]
  [179 219 231]
  [179 219 231]]

 [[114 132 134]
  [ 93 110 113]
  [106 123 126]
  ...
  [179 219 231]
  [179 219 231]
  [179 219 231]]

 ...

 [[ 12  18  93]
  [ 15  21  96]
  [  9  15  90]
  ...
  [208 215 226]
  [193 210 213]
  [194 211 214]]

 [[ 12  18  93]
  [ 15  21  96]
  [  9  15  90]
  ...
  [205 211 222]
  [193 210 213]
  [194 211 214]]

 [[ 12  18  93]
  [ 15  21  96]
  [  9  15  90]
  ...
  [201 207 218]
  [193 210 213]
  [194 211 214]]]",0
"[[[150 170 188]
  [143 163 181]
  [133 153 171]
  ...
  [ 89 113 165]
  [ 98 126 168]
  [ 99 128 164]]

 [[135 154 176]
  [133 153 172]
  [131 149 170]
  ...
  [ 64  85 150]
  [ 72  96 154]
  [ 85 111 162]]

 [[119 137 162]
  [123 141 165]
  [128 146 170]
  ...
  [ 70  91 167]
  [ 73  97 167]
  [ 85 110 174]]

 ...

 [[ 33  29  40]
  [ 42  38  50]
  [ 45  41  54]
  ...
  [ 79 104 188]
  [114 133 204]
  [ 99 115 175]]

 [[ 32  28  39]
  [ 37  33  44]
  [ 42  38  50]
  ...
  [ 93 115 197]
  [123 140 208]
  [115 127 186]]

 [[ 58  54  65]
  [ 49  45  57]
  [ 43  39  51]
  ...
  [120 142 224]
  [134 150 219]
  [110 123 181]]]",0
